"id","station_id","socket_number","charging_method","connector_type","power"
"539","279","SKT/13196","AC","AC_TYPE2","22"
"540","279","SKT/13197","AC","AC_TYPE2","22"
"541","279","SKT/17645","AC","AC_TYPE2","22"
"542","279","SKT/17646","AC","AC_TYPE2","22"
"543","279","SKT/17647","DC","DC_CCS","160"
"544","279","SKT/17648","DC","DC_CCS","160"
"545","280","SKT/15211","AC","AC_TYPE2","22"
"546","281","SKT/17652","AC","AC_TYPE2","22"
"547","281","SKT/17653","AC","AC_TYPE2","22"
"548","281","SKT/17654","AC","AC_TYPE2","22"
"549","282","SKT/15228","AC","AC_TYPE2","22"
"550","282","SKT/15229","AC","AC_TYPE2","22"
"551","283","SKT/15220","AC","AC_TYPE2","22"
"552","283","SKT/15221","AC","AC_TYPE2","22"
"553","283","SKT/15222","AC","AC_TYPE2","22"
"554","284","SKT/15212","AC","AC_TYPE2","22"
"555","284","SKT/15213","AC","AC_TYPE2","22"
"556","284","SKT/15214","AC","AC_TYPE2","22"
"557","285","SKT/27929","AC","AC_TYPE2","22"
"558","286","SKT/27943","AC","AC_TYPE2","22"
"559","287","SKT/27945","AC","AC_TYPE2","11"
"560","288","SKT/28084","DC","DC_CCS","120"
"561","288","SKT/28085","DC","DC_CCS","120"
"562","289","SKT/28316","AC","AC_TYPE2","22"
"563","289","SKT/28317","AC","AC_TYPE2","22"
"564","289","SKT/28318","DC","DC_CCS","60"
"565","289","SKT/28319","DC","DC_CCS","60"
"566","290","SKT/3134","AC","AC_TYPE2","22"
"567","291","SKT/3135","AC","AC_TYPE2","22"
"568","291","SKT/3136","AC","AC_TYPE2","22"
"569","292","SKT/3138","AC","AC_TYPE2","22"
"570","293","SKT/3586","AC","AC_TYPE2","22"
"571","294","SKT/28397","AC","AC_TYPE2","22"
"572","295","SKT/28530","DC","DC_CCS","180"
"573","295","SKT/28531","DC","DC_CCS","180"
"574","296","SKT/28824","DC","DC_CCS","60"
"575","296","SKT/28825","DC","DC_CCS","60"
"576","297","SKT/4837","AC","AC_TYPE2","22"
"577","297","SKT/4838","AC","AC_TYPE2","22"
"578","297","SKT/27566","DC","DC_CCS","60"
"579","297","SKT/27567","DC","DC_CCS","60"
"580","297","SKT/28836","DC","DC_CCS","60"
"581","297","SKT/28837","DC","DC_CCS","60"
"582","298","SKT/28838","DC","DC_CCS","60"
"583","298","SKT/28839","DC","DC_CCS","60"
"584","298","SKT/28840","DC","DC_CCS","60"
"585","298","SKT/28841","DC","DC_CCS","60"
"586","299","SKT/2676","AC","AC_TYPE2","22"
"587","299","SKT/20220","DC","DC_CCS","180"
"588","299","SKT/28884","DC","DC_CCS","180"
"589","300","SKT/8565","AC","AC_TYPE2","22"
"590","300","SKT/8566","AC","AC_TYPE2","22"
"591","300","SKT/20231","DC","DC_CCS","60"
"592","300","SKT/28894","DC","DC_CCS","60"
"593","301","SKT/29009","DC","DC_CCS","180"
"594","301","SKT/29010","DC","DC_CCS","180"
"595","301","SKT/29011","DC","DC_CCS","180"
"596","301","SKT/29012","DC","DC_CCS","180"
"597","302","SKT/29681","DC","DC_CCS","120"
"598","302","SKT/29682","DC","DC_CCS","120"
"599","303","SKT/29778","AC","AC_TYPE2","22"
"600","303","SKT/29779","AC","AC_TYPE2","22"
"601","304","SKT/29922","AC","AC_TYPE2","22"
"602","305","SKT/29961","DC","DC_CCS","180"
"603","305","SKT/29962","DC","DC_CCS","180"
"604","306","SKT/30055","DC","DC_CCS","120"
"605","306","SKT/30056","DC","DC_CCS","120"
"606","307","SKT/30088","AC","AC_TYPE2","22"
"607","307","SKT/30089","AC","AC_TYPE2","22"
"608","308","SKT/3928","DC","DC_CCS","180"
"609","308","SKT/3929","DC","DC_CCS","180"
"610","308","SKT/30183","DC","DC_CCS","180"
"611","308","SKT/30184","DC","DC_CCS","180"
"612","309","SKT/30214","DC","DC_CCS","400"
"613","309","SKT/30215","DC","DC_CCS","400"
"614","309","SKT/30216","DC","DC_CCS","400"
"615","309","SKT/30217","DC","DC_CCS","400"
"616","309","SKT/30218","DC","DC_CCS","400"
"617","309","SKT/30219","DC","DC_CCS","400"
"618","309","SKT/30220","DC","DC_CCS","400"
"619","309","SKT/30221","DC","DC_CCS","400"
"620","310","SKT/27356","DC","DC_CCS","40"
"621","310","SKT/27357","DC","DC_CCS","40"
"622","311","SKT/30246","AC","AC_TYPE2","11"
"623","312","SKT/38969","AC","AC_TYPE2","22"
"624","312","SKT/38970","AC","AC_TYPE2","22"
"625","313","SKT/38971","AC","AC_TYPE2","22"
"626","314","SKT/39013","DC","DC_CCS","400"
"627","314","SKT/39014","DC","DC_CCS","400"
"628","314","SKT/39015","DC","DC_CCS","400"
"629","314","SKT/39016","DC","DC_CCS","400"
"630","315","SKT/39280","DC","DC_CCS","240"
"631","315","SKT/39281","DC","DC_CCS","240"
"632","315","SKT/39282","DC","DC_CCS","240"
"633","315","SKT/39283","DC","DC_CCS","240"
"634","316","SKT/39284","DC","DC_CCS","240"
"635","316","SKT/39285","DC","DC_CCS","240"
"636","316","SKT/39286","DC","DC_CCS","240"
"637","316","SKT/39287","DC","DC_CCS","240"
"638","317","SKT/6777","DC","DC_CCS","180"
"639","317","SKT/6778","DC","DC_CCS","180"
"640","317","SKT/39389","DC","DC_CCS","180"
"641","317","SKT/39390","DC","DC_CCS","180"
"642","318","SKT/2557","AC","AC_TYPE2","22"
"643","318","SKT/20153","DC","DC_CCS","60"
"644","318","SKT/20154","DC","DC_CCS","60"
"645","319","SKT/20161","DC","DC_CCS","60"
"646","319","SKT/20162","DC","DC_CCS","60"
"647","320","SKT/25496","AC","AC_TYPE2","22"
"648","320","SKT/25497","AC","AC_TYPE2","22"
"649","320","SKT/25498","AC","AC_TYPE2","22"
"650","321","SKT/31528","DC","DC_CCS","180"
"651","321","SKT/31529","DC","DC_CCS","180"
"652","322","SKT/39568","DC","DC_CCS","180"
"653","322","SKT/39569","DC","DC_CCS","180"
"654","323","SKT/39773","DC","DC_CCS","180"
"655","323","SKT/39774","DC","DC_CCS","180"
"656","323","SKT/39775","DC","DC_CCS","180"
"657","324","SKT/39776","DC","DC_CCS","400"
"658","324","SKT/39777","DC","DC_CCS","400"
"659","324","SKT/39778","DC","DC_CCS","400"
"660","324","SKT/39779","DC","DC_CCS","400"
"661","324","SKT/39780","DC","DC_CCS","400"
"662","324","SKT/39781","DC","DC_CCS","400"
"663","325","SKT/19146","DC","DC_CCS","180"
"664","325","SKT/19147","DC","DC_CCS","180"
"665","325","SKT/19148","DC","DC_CCS","180"
"666","325","SKT/19149","DC","DC_CCS","180"
"667","326","SKT/12735","DC","DC_CCS","180"
"668","326","SKT/12736","DC","DC_CCS","180"
"669","327","SKT/12588","DC","DC_CCS","160"
"670","327","SKT/12589","DC","DC_CCS","160"
"671","328","SKT/12731","DC","DC_CCS","180"
"672","328","SKT/12732","DC","DC_CCS","180"
"673","329","SKT/7570","DC","DC_CCS","180"
"674","329","SKT/7571","DC","DC_CCS","180"
"675","330","SKT/21404","DC","DC_CCS","120"
"676","331","SKT/21560","DC","DC_CCS","300"
"677","331","SKT/21561","DC","DC_CCS","300"
"678","331","SKT/21562","DC","DC_CCS","300"
"679","331","SKT/21563","DC","DC_CCS","300"
"680","332","SKT/9344","AC","AC_TYPE2","22"
"681","333","SKT/11324","AC","AC_TYPE2","11"
"682","334","SKT/10128","AC","AC_TYPE2","22"
"683","335","SKT/10129","AC","AC_TYPE2","22"
"684","336","SKT/10821","AC","AC_TYPE2","22"
"685","336","SKT/10822","AC","AC_TYPE2","22"
"686","337","SKT/22776","AC","AC_TYPE2","22"
"687","337","SKT/22777","AC","AC_TYPE2","22"
"688","338","SKT/22790","DC","DC_CCS","180"
"689","338","SKT/22791","DC","DC_CCS","180"
"690","339","SKT/22798","DC","DC_CCS","60"
"691","340","SKT/22799","AC","AC_TYPE2","22"
"692","341","SKT/23038","DC","DC_CCS","180"
"693","341","SKT/23039","DC","DC_CCS","180"
"694","342","SKT/23042","DC","DC_CCS","180"
"695","342","SKT/23043","DC","DC_CCS","180"
"696","343","SKT/3826","AC","AC_TYPE2","22"
"697","344","SKT/21700","DC","DC_CCS","40"
"698","344","SKT/21744","DC","DC_CCS","40"
"699","345","SKT/10208","AC","AC_TYPE2","22"
"700","345","SKT/10209","AC","AC_TYPE2","22"
"701","346","SKT/10210","AC","AC_TYPE2","11"
"702","346","SKT/10211","AC","AC_TYPE2","11"
"703","347","SKT/11951","AC","AC_TYPE2","7.5"
"704","348","SKT/14117","DC","DC_CCS","120"
"705","348","SKT/14118","DC","DC_CCS","120"
"706","348","SKT/17227","AC","AC_TYPE2","22"
"707","349","SKT/17557","AC","AC_TYPE2","22"
"708","350","SKT/17758","AC","AC_TYPE2","22"
"709","350","SKT/17759","AC","AC_TYPE2","22"
"710","351","SKT/17880","AC","AC_TYPE2","22"
"711","351","SKT/17881","AC","AC_TYPE2","22"
"712","351","SKT/17882","AC","AC_TYPE2","22"
"713","351","SKT/17883","AC","AC_TYPE2","22"
"714","352","SKT/17897","AC","AC_TYPE2","22"
"715","352","SKT/17898","AC","AC_TYPE2","22"
"716","353","SKT/17933","AC","AC_TYPE2","22"
"717","354","SKT/17996","AC","AC_TYPE2","22"
"718","355","SKT/10842","AC","AC_TYPE2","22"
"719","356","SKT/14397","AC","AC_TYPE2","22"
"720","357","SKT/14398","AC","AC_TYPE2","22"
"721","358","SKT/4663","DC","DC_CCS","300"
"722","358","SKT/4664","DC","DC_CCS","300"
"723","358","SKT/18428","AC","AC_TYPE2","22"
"724","358","SKT/18429","AC","AC_TYPE2","22"
"725","358","SKT/18430","AC","AC_TYPE2","22"
"726","358","SKT/18431","AC","AC_TYPE2","22"
"727","358","SKT/18432","AC","AC_TYPE2","22"
"728","358","SKT/18433","AC","AC_TYPE2","22"
"729","358","SKT/18434","AC","AC_TYPE2","22"
"730","358","SKT/18435","AC","AC_TYPE2","22"
"731","358","SKT/18436","AC","AC_TYPE2","22"
"732","358","SKT/18437","AC","AC_TYPE2","22"
"733","359","SKT/19027","DC","DC_CCS","60"
"734","359","SKT/19028","DC","DC_CCS","60"
"735","360","SKT/19029","AC","AC_TYPE2","22"
"736","360","SKT/19030","AC","AC_TYPE2","22"
"737","360","SKT/19031","AC","AC_TYPE2","22"
"738","360","SKT/19032","AC","AC_TYPE2","22"
"739","360","SKT/19033","AC","AC_TYPE2","22"
"740","360","SKT/19034","AC","AC_TYPE2","22"
"741","360","SKT/19035","AC","AC_TYPE2","22"
"742","361","SKT/19036","AC","AC_TYPE2","22"
"743","361","SKT/19037","AC","AC_TYPE2","22"
"744","361","SKT/19038","AC","AC_TYPE2","22"
"745","361","SKT/19039","AC","AC_TYPE2","22"
"746","361","SKT/19040","AC","AC_TYPE2","22"
"747","361","SKT/19041","AC","AC_TYPE2","22"
"748","361","SKT/19042","AC","AC_TYPE2","22"
"749","361","SKT/19043","AC","AC_TYPE2","22"
"750","361","SKT/19044","AC","AC_TYPE2","22"
"751","361","SKT/19045","AC","AC_TYPE2","22"
"752","362","SKT/972","AC","AC_TYPE2","22"
"753","363","SKT/975","AC","AC_TYPE2","43"
"754","363","SKT/976","AC","AC_TYPE2","22"
"755","363","SKT/977","DC","DC_CHADEMO","60"
"756","363","SKT/978","DC","DC_CCS","120"
"757","364","SKT/979","AC","AC_TYPE2","22"
"758","365","SKT/980","AC","AC_TYPE2","22"
"759","366","SKT/10354","AC","AC_TYPE2","22"
"760","366","SKT/10355","DC","DC_CCS","60"
"761","366","SKT/11257","DC","DC_CCS","60"
"762","367","SKT/8237","AC","AC_TYPE2","22"
"763","368","SKT/32699","AC","AC_TYPE2","22"
"764","369","SKT/32774","AC","AC_TYPE2","22"
"765","369","SKT/32775","DC","DC_CCS","120"
"766","369","SKT/32776","DC","DC_CCS","120"
"767","370","SKT/892","AC","AC_TYPE2","22"
"768","370","SKT/893","AC","AC_TYPE2","22"
"769","371","SKT/33243","DC","DC_CCS","180"
"770","371","SKT/33244","DC","DC_CCS","180"
"771","372","SKT/33246","DC","DC_CCS","60"
"772","372","SKT/33247","DC","DC_CCS","60"
"773","373","SKT/33292","DC","DC_CCS","120"
"774","373","SKT/33293","DC","DC_CCS","120"
"775","374","SKT/5011","DC","DC_CHADEMO","50"
"776","374","SKT/5012","DC","DC_CCS","50"
"777","374","SKT/5013","AC","AC_TYPE2","22"
"778","374","SKT/5014","DC","DC_CCS","120"
"779","374","SKT/5015","DC","DC_CCS","120"
"780","375","SKT/194","AC","AC_TYPE2","22"
"781","376","SKT/211","DC","DC_CCS","50"
"782","376","SKT/212","AC","AC_TYPE2","22"
"783","377","SKT/4818","DC","DC_CCS","120"
"784","377","SKT/4819","DC","DC_CCS","120"
"785","378","SKT/4821","DC","DC_CCS","120"
"786","378","SKT/4822","DC","DC_CCS","120"
"787","379","SKT/4826","DC","DC_CCS","120"
"788","379","SKT/4827","DC","DC_CCS","120"
"789","380","SKT/4828","DC","DC_CCS","120"
"790","380","SKT/4829","DC","DC_CCS","120"
"791","381","SKT/4978","DC","DC_CCS","120"
"792","381","SKT/4979","DC","DC_CCS","120"
"793","382","SKT/4983","DC","DC_CCS","120"
"794","382","SKT/4984","DC","DC_CCS","120"
"795","383","SKT/5004","DC","DC_CCS","120"
"796","383","SKT/5005","DC","DC_CCS","120"
"797","384","SKT/5006","DC","DC_CCS","120"
"798","384","SKT/5007","DC","DC_CCS","120"
"799","385","SKT/5009","DC","DC_CCS","120"
"800","385","SKT/5010","DC","DC_CCS","120"
"801","386","SKT/5017","DC","DC_CCS","120"
"802","386","SKT/5018","DC","DC_CCS","120"
"803","387","SKT/17753","AC","AC_TYPE2","22"
"804","387","SKT/17754","AC","AC_TYPE2","22"
"805","387","SKT/17755","AC","AC_TYPE2","22"
"806","388","SKT/17915","AC","AC_TYPE2","22"
"807","388","SKT/17918","AC","AC_TYPE2","22"
"808","389","SKT/30743","DC","DC_CCS","120"
"809","389","SKT/30744","DC","DC_CCS","120"
"810","390","SKT/30754","AC","AC_TYPE2","21"
"811","391","SKT/30774","DC","DC_CCS","60"
"812","391","SKT/30775","DC","DC_CCS","60"
"813","392","SKT/2563","AC","AC_TYPE2","22"
"814","393","SKT/30969","AC","AC_TYPE2","22"
"815","394","SKT/30970","AC","AC_TYPE2","22"
"816","395","SKT/30982","DC","DC_CCS","180"
"817","395","SKT/30983","DC","DC_CCS","180"
"818","395","SKT/30984","DC","DC_CCS","180"
"819","395","SKT/30985","DC","DC_CCS","180"
"820","396","SKT/31040","DC","DC_CCS","180"
"821","396","SKT/31041","DC","DC_CCS","180"
"822","397","SKT/31238","DC","DC_CCS","120"
"823","397","SKT/31239","DC","DC_CCS","120"
"824","398","SKT/30247","DC","DC_CCS","240"
"825","398","SKT/31274","DC","DC_CCS","240"
"826","399","SKT/10151","AC","AC_TYPE2","22"
"827","400","SKT/31545","AC","AC_TYPE2","22"
"828","400","SKT/31546","AC","AC_TYPE2","22"
"829","401","SKT/31838","AC","AC_TYPE2","22"
"830","401","SKT/31839","AC","AC_TYPE2","22"
"831","401","SKT/31840","AC","AC_TYPE2","22"
"832","401","SKT/31841","AC","AC_TYPE2","22"
"833","401","SKT/31842","AC","AC_TYPE2","22"
"834","401","SKT/31843","AC","AC_TYPE2","22"
"835","402","SKT/31844","DC","DC_CCS","120"
"836","402","SKT/31845","DC","DC_CCS","120"
"837","403","SKT/31872","AC","AC_TYPE2","22"
"838","403","SKT/31873","AC","AC_TYPE2","22"
"839","404","SKT/8209","AC","AC_TYPE2","22"
"840","405","SKT/9044","AC","AC_TYPE2","22"
"841","406","SKT/8201","AC","AC_TYPE2","22"
"842","407","SKT/32139","AC","AC_TYPE2","22"
"843","407","SKT/32140","AC","AC_TYPE2","22"
"844","408","SKT/32168","AC","AC_TYPE2","22"
"845","409","SKT/32184","DC","DC_CCS","120"
"846","409","SKT/32185","DC","DC_CCS","120"
"847","409","SKT/32186","AC","AC_TYPE2","22"
"848","410","SKT/3064","AC","AC_TYPE2","22"
"849","410","SKT/3065","AC","AC_TYPE2","22"
"850","411","SKT/32346","AC","AC_TYPE2","22"
"851","411","SKT/32347","AC","AC_TYPE2","22"
"852","412","SKT/6896","AC","AC_TYPE2","22"
"853","413","SKT/6947","AC","AC_TYPE2","22"
"854","414","SKT/6948","AC","AC_TYPE2","22"
"855","415","SKT/6950","AC","AC_TYPE2","22"
"856","416","SKT/6951","AC","AC_TYPE2","22"
"857","417","SKT/7128","AC","AC_TYPE2","22"
"858","418","SKT/7129","AC","AC_TYPE2","22"
"859","419","SKT/7130","AC","AC_TYPE2","22"
"860","420","SKT/7131","AC","AC_TYPE2","22"
"861","421","SKT/7132","AC","AC_TYPE2","22"
"862","422","SKT/7867","DC","DC_CCS","120"
"863","422","SKT/7868","DC","DC_CCS","120"
"864","423","SKT/7870","AC","AC_TYPE2","22"
"865","424","SKT/7874","AC","AC_TYPE2","22"
"866","425","SKT/8312","AC","AC_TYPE2","22"
"867","426","SKT/8314","AC","AC_TYPE2","22"
"868","427","SKT/8313","AC","AC_TYPE2","22"
"869","428","SKT/8315","AC","AC_TYPE2","22"
"870","429","SKT/8316","AC","AC_TYPE2","22"
"871","430","SKT/8318","DC","DC_CCS","120"
"872","430","SKT/8319","DC","DC_CCS","120"
"873","431","SKT/8555","AC","AC_TYPE2","22"
"874","432","SKT/8914","AC","AC_TYPE2","22"
"875","433","SKT/9464","DC","DC_CCS","120"
"876","433","SKT/9465","DC","DC_CCS","120"
"877","433","SKT/9466","AC","AC_TYPE2","22"
"878","434","SKT/9550","AC","AC_TYPE2","22"
"879","435","SKT/24225","DC","DC_CCS","180"
"880","435","SKT/24226","DC","DC_CCS","180"
"881","436","SKT/7145","DC","DC_CCS","180"
"882","436","SKT/7146","DC","DC_CCS","180"
"883","437","SKT/7572","DC","DC_CCS","180"
"884","437","SKT/7573","DC","DC_CCS","180"
"885","438","SKT/12488","DC","DC_CCS","180"
"886","438","SKT/12489","DC","DC_CCS","180"
"887","439","SKT/12733","DC","DC_CCS","180"
"888","439","SKT/12734","DC","DC_CCS","180"
"889","440","SKT/6868","DC","DC_CCS","180"
"890","440","SKT/6869","DC","DC_CCS","180"
"891","441","SKT/12486","DC","DC_CCS","180"
"892","441","SKT/12487","DC","DC_CCS","180"
"893","442","SKT/12484","DC","DC_CCS","180"
"894","442","SKT/12485","DC","DC_CCS","180"
"895","443","SKT/17123","DC","DC_CCS","180"
"896","443","SKT/17124","DC","DC_CCS","180"
"897","444","SKT/19498","DC","DC_CCS","180"
"898","444","SKT/19499","DC","DC_CCS","180"
"899","445","SKT/21834","DC","DC_CCS","180"
"900","445","SKT/21835","DC","DC_CCS","180"
"901","446","SKT/38822","DC","DC_CCS","180"
"902","446","SKT/38823","DC","DC_CCS","180"
"903","446","SKT/38824","AC","AC_TYPE2","22"
"904","446","SKT/38825","AC","AC_TYPE2","22"
"905","447","SKT/24233","DC","DC_CCS","180"
"906","447","SKT/24234","DC","DC_CCS","180"
"907","447","SKT/24235","DC","DC_CCS","180"
"908","447","SKT/24236","DC","DC_CCS","180"
"909","448","SKT/40085","DC","DC_CCS","180"
"910","448","SKT/40086","DC","DC_CCS","180"
"911","449","SKT/40418","AC","AC_TYPE2","22"
"912","450","SKT/40419","AC","AC_TYPE2","22"
"913","450","SKT/40907","AC","AC_TYPE2","22"
"914","451","SKT/40578","DC","DC_CCS","60"
"915","451","SKT/40579","DC","DC_CCS","60"
"916","451","SKT/40580","AC","AC_TYPE2","22"
"917","451","SKT/40581","AC","AC_TYPE2","22"
"918","452","SKT/40639","DC","DC_CCS","180"
"919","452","SKT/40640","DC","DC_CCS","180"
"920","452","SKT/40641","DC","DC_CCS","180"
"921","452","SKT/40642","DC","DC_CCS","180"
"922","453","SKT/40645","DC","DC_CCS","60"
"923","453","SKT/40646","DC","DC_CCS","60"
"924","453","SKT/40647","AC","AC_TYPE2","22"
"925","454","SKT/40660","DC","DC_CCS","360"
"926","454","SKT/40662","DC","DC_CCS","360"
"927","455","SKT/40664","DC","DC_CCS","360"
"928","455","SKT/40665","DC","DC_CCS","360"
"929","456","SKT/10918","AC","AC_TYPE2","22"
"930","456","SKT/10919","AC","AC_TYPE2","22"
"931","456","SKT/10920","AC","AC_TYPE2","22"
"932","456","SKT/40742","DC","DC_CCS","120"
"933","456","SKT/40743","DC","DC_CCS","120"
"934","457","SKT/30724","AC","AC_TYPE2","10"
"935","457","SKT/30725","AC","AC_TYPE2","10"
"936","458","SKT/29545","AC","AC_TYPE2","22"
"937","458","SKT/29546","AC","AC_TYPE2","22"
"938","459","SKT/29601","AC","AC_TYPE2","22"
"939","460","SKT/37200","DC","DC_CCS","50"
"940","460","SKT/37201","DC","DC_CCS","50"
"941","461","SKT/40996","AC","AC_TYPE2","22"
"942","461","SKT/40997","AC","AC_TYPE2","22"
"943","461","SKT/40998","AC","AC_TYPE2","22"
"944","462","SKT/13876","AC","AC_TYPE2","22"
"945","462","SKT/35507","AC","AC_TYPE2","22"
"946","463","SKT/2464","AC","AC_TYPE2","22"
"947","463","SKT/4770","AC","AC_TYPE2","22"
"948","464","SKT/25380","AC","AC_TYPE2","22"
"949","465","SKT/6494","AC","AC_TYPE2","22"
"950","466","SKT/2578","AC","AC_TYPE2","22"
"951","467","SKT/2579","AC","AC_TYPE2","22"
"952","468","SKT/967","AC","AC_TYPE2","22"
"953","469","SKT/2737","AC","AC_TYPE2","22"
"954","470","SKT/6491","AC","AC_TYPE2","22"
"955","471","SKT/41149","DC","DC_CCS","120"
"956","471","SKT/41150","DC","DC_CCS","120"
"957","472","SKT/6492","AC","AC_TYPE2","22"
"958","472","SKT/6493","AC","AC_TYPE2","22"
"959","473","SKT/24044","DC","DC_CCS","180"
"960","473","SKT/24045","DC","DC_CCS","180"
"961","473","SKT/24046","DC","DC_CCS","180"
"962","473","SKT/24047","DC","DC_CCS","180"
"963","474","SKT/24048","DC","DC_CCS","180"
"964","474","SKT/24049","DC","DC_CCS","180"
"965","475","SKT/24050","DC","DC_CCS","180"
"966","475","SKT/24051","DC","DC_CCS","180"
"967","475","SKT/24052","DC","DC_CCS","180"
"968","475","SKT/24053","DC","DC_CCS","180"
"969","476","SKT/24105","DC","DC_CCS","180"
"970","476","SKT/24106","DC","DC_CCS","180"
"971","477","SKT/24145","DC","DC_CCS","180"
"972","477","SKT/24146","DC","DC_CCS","180"
"973","478","SKT/24186","DC","DC_CCS","180"
"974","478","SKT/24187","DC","DC_CCS","180"
"975","479","SKT/24223","DC","DC_CCS","180"
"976","479","SKT/24224","DC","DC_CCS","180"
"977","480","SKT/24227","DC","DC_CCS","180"
"978","480","SKT/24228","DC","DC_CCS","180"
"979","480","SKT/24229","DC","DC_CCS","180"
"980","480","SKT/24230","DC","DC_CCS","180"
"981","481","SKT/24231","DC","DC_CCS","180"
"982","481","SKT/24232","DC","DC_CCS","180"
"983","482","SKT/24241","DC","DC_CCS","180"
"984","482","SKT/24242","DC","DC_CCS","180"
"985","483","SKT/24281","DC","DC_CCS","180"
"986","483","SKT/24282","DC","DC_CCS","180"
"987","484","SKT/24322","DC","DC_CCS","120"
"988","484","SKT/24323","DC","DC_CCS","120"
"989","485","SKT/24341","DC","DC_CCS","120"
"990","485","SKT/24342","DC","DC_CCS","120"
"991","486","SKT/24370","AC","AC_TYPE2","22"
"992","486","SKT/24371","AC","AC_TYPE2","22"
"993","487","SKT/24382","AC","AC_TYPE2","22"
"994","487","SKT/24383","AC","AC_TYPE2","22"
"995","487","SKT/24384","AC","AC_TYPE2","22"
"996","487","SKT/24385","AC","AC_TYPE2","22"
"997","488","SKT/24459","DC","DC_CCS","100"
"998","488","SKT/24460","DC","DC_CCS","100"
"999","488","SKT/24461","AC","AC_TYPE2","22"
"1000","488","SKT/24462","AC","AC_TYPE2","22"
"1001","489","SKT/24489","DC","DC_CCS","120"
"1002","489","SKT/24490","DC","DC_CCS","120"
"1003","490","SKT/13865","AC","AC_TYPE2","22"
"1004","491","SKT/19598","AC","AC_TYPE2","22"
