"id","station_number","city_id","district_id","station_name","address","is_private","brand_id","latitude","longitude"
"3097","ŞRJ/14866",,,"Marmara Forum AVM AC","Osmaniye Mahallesi  No:3 Bakırköy / İSTANBUL","0","151","40.9966713","28.8865714"
"3098","ŞRJ/14867",,,"Marmara Forum AVM DC","Osmaniye Mahallesi  No:3 Bakırköy / İSTANBUL","0","151","41.0082376","28.9783589"
"3099","ŞRJ/13600",,,"SEBA  GÖKTÜRK","Göktürk  Merkez Mahallesi Kros Yolu Sokağı  No:4 Eyüpsultan / İSTANBUL","0","151","41.0082376","28.9783589"
"3100","ŞRJ/1589",,,"TORA MERKEZ","15 Temmuz Mahallesi Gülbahar Caddesi 1468. Sokağı  No:5  Güneşli Bağcılar / İSTANBUL","0","151","41.0430788","28.817951"
"3101","ŞRJ/10696",,,"AVRUPA KONUTLARI ISPARTAKULE - 2","Tahtakale Mahallesi Yeni Bağdat Caddesi  No:706 Avcılar / İSTANBUL","0","165","41.0662917","28.7138611"
"3102","ŞRJ/9672",,,"BAHÇEKENT FLORA 656 ADA 2 PARSEL","2.kısım Mahallesi 10. Yıl Caddesi  No:D Blok A/K Başakşehir / İSTANBUL","0","165","41.0933757","28.6479577"
"3103","ŞRJ/7693",,,"ZENGİN BAHÇE II KONUT SİTESİ","Göktürk Merkez Mahallesi Cumhuriyet Caddesi  No:6 Eyüpsultan / İSTANBUL","0","165","41.1780833","28.8910442"
"3104","ŞRJ/8130",,,"BAŞAKŞEHİR 1. ETAP 2. KISIM","Kayabaşı Mahallesi Evliyaçelebi Caddesi  No:1F A1 BLOK NO:2 Başakşehir / İSTANBUL","0","165","41.09594","28.81028"
"3105","ŞRJ/13958",,,"AĞAOĞLU MASLAK 1453 - ÇARŞI","Maslak Mahallesi Söğüt Sokağı  No:20H OB ETAP Sarıyer / İSTANBUL","0","165","41.1186383","29.0053628"
"3106","ŞRJ/15544",,,"ISİS RESIDENCE AC-1, AC-2","Adnan Kahveci Mahallesi Çalışlar Caddesi  No:1  Beylikdüzü Osb Beylikdüzü / İSTANBUL","0","22","40.9945098","28.6263906"
"3107","ŞRJ/15545",,,"KİPTAŞ YEŞİLPINAR EVLERİ AC-1, AC-2","Yeşilpınar Mahallesi Çotanak Sokağı  No:2 Eyüpsultan / İSTANBUL","0","22","41.0736763","28.9205156"
"3108","ŞRJ/15546",,,"KİPTAŞ YEŞİLPINAR EVLERİ AC-3, AC-4","Yeşilpınar Mahallesi Çotanak Sokağı  No:2 Eyüpsultan / İSTANBUL","0","22","41.0736763","28.9205156"
"3109","ŞRJ/15547",,,"KİPTAŞ YEŞİLPINAR EVLERİ AC-5, AC-6","Yeşilpınar Mahallesi Çotanak Sokağı  No:2 Eyüpsultan / İSTANBUL","0","22","41.0736763","28.9205156"
"3110","ŞRJ/15548",,,"KİPTAŞ YEŞİLPINAR EVLERİ AC-7, AC-8","Yeşilpınar Mahallesi Çotanak Sokağı  No:2 Eyüpsultan / İSTANBUL","0","22","41.0736763","28.9205156"
"3111","ŞRJ/1400",,,"NİDAPARK KAYAŞEHİR - YAKUT SİTESİ","Kayabaşı Mahallesi  No:6 Başakşehir / İSTANBUL","0","165","41.120991","28.7667653"
"3112","ŞRJ/15558",,,"BEZMİALEM HASTANE OTOPARK","Topkapı Mahallesi Vatan Caddesi  No:113 Fatih / İSTANBUL","0","119","41.0192933","28.9361968"
"3113","ŞRJ/15559",,,"BEZMİALEM C BLOK","Topkapı Mahallesi Vatan Caddesi 113 Sokağı Fatih / İSTANBUL","0","119","41.0188294","28.9350771"
"3114","ŞRJ/15560",,,"BEZMİALEM DİŞÇİ OTOPARK","Topkapı Mahallesi Vatan Caddesi  No:113 Fatih / İSTANBUL","0","119","41.0188294","28.9350771"
"3115","ŞRJ/15562",,,"AYAZMA EMLAK KONUTLARI 2.ETAP DC","Ziyagökalp Mahallesi Şehit Piyade Onbaşı Hakan Taşıyan Caddesi Başakşehir / İSTANBUL","0","13","41.0729393","28.7784086"
"3116","ŞRJ/15565",,,"ROTA OFFİCE","Atakent Mahallesi 243 Sokağı  No:2 Küçükçekmece / İSTANBUL","0","13","41.0418548","28.8694461"
"3117","ŞRJ/15566",,,"İlke Park Evleri","Karadolap Mahallesi İkbal Alt Sokağı  No:25 Eyüpsultan / İSTANBUL","0","143","41.0745035","28.9272227"
"3118","ŞRJ/15571",,,"Zeplin Beylikdüzü Lotus","Barış Mahallesi Necip Fazıl Kısakürek Sokağı  No:1 Beylikdüzü / İSTANBUL","0","170","40.9910381","28.6498144"
"3119","ŞRJ/15580",,,"TEKSTİLKENT B BLOKLAR GİRİŞ","Oruçreis Mahallesi Teksilkent Caddesi Esenler / İSTANBUL","0","13","41.066988","28.8676231"
"3120","ŞRJ/15581",,,"TEKSTİLKENT G2 BLOK","Oruçreis Mahallesi Teksilkent Caddesi Esenler / İSTANBUL","0","13","41.0646744","28.8680372"
"3121","ŞRJ/15582",,,"TEKSTİLKENT ÇARŞI","Oruçreis Mahallesi Teksilkent Caddesi Esenler / İSTANBUL","0","13","41.0666448","28.8654769"
"3122","ŞRJ/15119",,,"Ispartakule Sitesi-1","Tahtakale Mahallesi Saray Patı Sokağı Avcılar / İSTANBUL","0","87","41.0643861","28.7121309"
"3123","ŞRJ/6696",,,"ATAKENT 4 ORTAK ALAN","İnönü Mahallesi Halkalı Caddesi  No:206 Küçükçekmece / İSTANBUL","0","44","41.0460161","28.7722699"
"3124","ŞRJ/6697",,,"ATAKENT 4-MEKANİK","İnönü Mahallesi Halkalı Caddesi  No:206 Küçükçekmece / İSTANBUL","0","44","41.0460161","28.7722699"
"3125","ŞRJ/7030",,,"ATAKENT 4 - OTOPARK","İnönü Mahallesi Mahallesi Halkalı Caddesi Caddesi No:206 Sokağı Küçükçekmece / İSTANBUL","0","44","41.0460161","28.7722699"
"3126","ŞRJ/6976",,,"ATAKENT 2","Halkalı Merkez Mahallesi Mahmutbey Yolu Caddesi Toki Avrupa Konutları Sokağı  No:OTOPARK 1 Küçükçekmece / İSTANBUL","0","44","41.0398271","28.7978284"
"3127","ŞRJ/6699",,,"TEMA BAHÇE 3","Atakent Mahallesi 243. Sokağı  No:NO: 14 /5. BLOK Küçükçekmece / İSTANBUL","0","44","41.0082376","28.9783589"
"3128","ŞRJ/6700",,,"TEMA BAHÇE 5","Atakent Mahallesi 243. Sokağı  No:NO: 14 /5. BLOK Küçükçekmece / İSTANBUL","0","44","41.0082376","28.9783589"
"3129","ŞRJ/6701",,,"TEMA BAHÇE 10","Atakent Mahallesi 243. Sokağı  No:NO: 28 /10. BLOK Küçükçekmece / İSTANBUL","0","44","41.0082376","28.9783589"
"3130","ŞRJ/6702",,,"TEMA BAHÇE 7","Atakent Mahallesi 243. Sokağı  No:NO:22 7.BLOK Küçükçekmece / İSTANBUL","0","44","41.0082376","28.9783589"
"3131","ŞRJ/7185",,,"TEMA 2 1A-65","Atakent Mahallesi 243 Sokağı  No:1/60 A Küçükçekmece / İSTANBUL","0","44","41.0082376","28.9783589"
"3132","ŞRJ/7186",,,"TEMA 2 1B-57","Atakent Mahallesi 243 Sokağı  No:1/60 A Küçükçekmece / İSTANBUL","0","44","41.0082376","28.9783589"
"3133","ŞRJ/7187",,,"TEMA 2 1D-47","Atakent Mahallesi 243 Sokağı  No:1/60 E Küçükçekmece / İSTANBUL","0","44","41.0592351","28.7639549"
"3134","ŞRJ/7188",,,"TEMA 2 1C-53","Atakent Mahallesi 243 Sokağı  No:1/60 A Küçükçekmece / İSTANBUL","0","44","41.0082376","28.9783589"
"3135","ŞRJ/7189",,,"TEMA 2 1A-71","Atakent Mahallesi 243 Sokağı  No:1/60 A Küçükçekmece / İSTANBUL","0","44","41.0082376","28.9783589"
"3136","ŞRJ/7190",,,"TEMA 2 1C-49","Atakent Mahallesi 243 Sokağı  No:1/60 A Küçükçekmece / İSTANBUL","0","44","41.0082376","28.9783589"
"3137","ŞRJ/7191",,,"TEMA 2 1E-36A","Atakent Mahallesi 243 Sokağı  No:1/60 A Küçükçekmece / İSTANBUL","0","44","41.0082376","28.9783589"
"3138","ŞRJ/7192",,,"TEMA 2 2C-28","Atakent Mahallesi 243 Sokağı  No:1/60 A Küçükçekmece / İSTANBUL","0","44","41.0082376","28.9783589"
"3139","ŞRJ/7194",,,"TEMA 2 2B-21","Atakent Mahallesi 243 Sokağı  No:1/60 A Küçükçekmece / İSTANBUL","0","44","41.0082376","28.9783589"
"3140","ŞRJ/7195",,,"TEMA 2 2C-22","Atakent Mahallesi 243 Sokağı  No:1/60 A Küçükçekmece / İSTANBUL","0","44","41.0082376","28.9783589"
"3141","ŞRJ/7196",,,"TEMA 2 2A-11","Atakent Mahallesi 243 Sokağı  No:1/60 A Küçükçekmece / İSTANBUL","0","44","41.0082376","28.9783589"
"3142","ŞRJ/7198",,,"TEMA 2 2A-10","Atakent Mahallesi 243 Sokağı  No:1/60 A Küçükçekmece / İSTANBUL","0","44","41.0082376","28.9783589"
"3143","ŞRJ/7199",,,"TEMA 2 2D-39","Atakent Mahallesi 243 Sokağı  No:1/60 A Küçükçekmece / İSTANBUL","0","44","41.0592351","28.7639549"
"3144","ŞRJ/7200",,,"TEMA 2 2D-38","Atakent Mahallesi 243 Sokağı  No:1/60 A Küçükçekmece / İSTANBUL","0","44","41.0082376","28.9783589"
"3145","ŞRJ/10198",,,"TEMA 2 1F-29","Atakent Mahallesi 243 Sokağı  No:1/60 A Küçükçekmece / İSTANBUL","0","44","41.0592351","28.7639549"
"3146","ŞRJ/10201",,,"TEMA 2 1G-15","Atakent Mahallesi 243 Sokağı  No:1/60 A Küçükçekmece / İSTANBUL","0","44","41.0082376","28.9783589"
"3147","ŞRJ/10203",,,"TEMA 2 1F-23","Atakent Mahallesi 243 Sokağı  No:1/60 A Küçükçekmece / İSTANBUL","0","44","41.0082376","28.9783589"
"3148","ŞRJ/10205",,,"TEMA 2 1G-5","Atakent Mahallesi 243 Sokağı  No:1/60 A Küçükçekmece / İSTANBUL","0","44","41.0082376","28.9783589"
"3149","ŞRJ/10207",,,"TEMA 2 1G-2","Atakent Mahallesi 243 Sokağı  No:1/60 A Küçükçekmece / İSTANBUL","0","44","41.0082376","28.9783589"
"3150","ŞRJ/10210",,,"TEMA 2 2F-57","Atakent Mahallesi 243 Sokağı  No:1/60 A Küçükçekmece / İSTANBUL","0","44","41.0082376","28.9783589"
"3151","ŞRJ/10212",,,"TEMA 2 1G-6","Atakent Mahallesi 243 Sokağı  No:1/60 A Küçükçekmece / İSTANBUL","0","44","41.0082376","28.9783589"
"3152","ŞRJ/10214",,,"TEMA 2 1G-19","Atakent Mahallesi 243 Sokağı  No:1/60 A Küçükçekmece / İSTANBUL","0","44","41.0592351","28.7639549"
"3153","ŞRJ/11034",,,"TEMA 2 CLUB HOUSE","Atakent Mahallesi 243 Sokağı  No:1/60 A Küçükçekmece / İSTANBUL","0","44","41.0082376","28.9783589"
"3154","ŞRJ/11254",,,"TEMA 2 DC 1","Atakent Mahallesi 243 Sokağı Küçükçekmece / İSTANBUL","0","44","41.0082376","28.9783589"
"3155","ŞRJ/11594",,,"TEMA 2 DC 2","Atakent Mahallesi 243 Sokağı Küçükçekmece / İSTANBUL","0","44","41.0082376","28.9783589"
"3156","ŞRJ/11812",,,"TERAS EVLER 1","Ayazağa Mahallesi Azerbaycan Caddesi Defne Sokağı  No:1 Sarıyer / İSTANBUL","0","44","41.0824584","28.9415043"
"3157","ŞRJ/11813",,,"TEMA 1 DC 1","Atakent Mahallesi 243 Sokağı  No:6 Küçükçekmece / İSTANBUL","0","44","41.0082376","28.9783589"
"3158","ŞRJ/11815",,,"TEMA 1 DC 2","Atakent Mahallesi 243 Sokağı  No:6 Küçükçekmece / İSTANBUL","0","44","41.0082376","28.9783589"
"3159","ŞRJ/11995",,,"TERAS EVLER 2","Ayazağa Mahallesi Azerbaycan Caddesi Defne Sokağı  No:1 Sarıyer / İSTANBUL","0","44","41.0659303","28.9614853"
"3160","ŞRJ/12313",,,"TEMA 2 1G 9","Atakent Mahallesi 243 Sokağı  No:1 Küçükçekmece / İSTANBUL","0","44","41.0082376","28.9783589"
"3161","ŞRJ/12316",,,"TEMA 2 2E 50","Atakent Mahallesi 243 Sokağı  No:1 Küçükçekmece / İSTANBUL","0","44","41.0082376","28.9783589"
"3162","ŞRJ/13053",,,"TEMA 2 1D-42","Atakent Mahallesi 243 Sokağı  No:1/60 Küçükçekmece / İSTANBUL","0","44","41.0592351","28.7639549"
"3163","ŞRJ/13408",,,"34-İSTANBUL-BİMOLA-IŞIKLAR","Pirinççi Mahallesi Kuzey Marmara Otoyolu Caddesi Eyüpsultan / İSTANBUL","0","89","41.1977416","28.8250046"
"3164","ŞRJ/13425",,,"ÇİLEK AKARYAKIT BAĞCILAR","Mahmutbey Mh Mahallesi İnönü Cd. Caddesi  No:105 Bağcılar / İSTANBUL","0","91","41.0456474","28.824722"
"3165","ŞRJ/13455",,,"TORA OFİS","15 Temmuz Mahallesi Gülbahar Caddesi 1468. Sokağı  No:5 Bağcılar / İSTANBUL","0","133","41.0082376","28.9783589"
"3166","ŞRJ/13472",,,"Atatürk Havalimanı","Yeşilköy Mahallesi  Atatürk Havalimanı Bakırköy / İSTANBUL","0","153","41.0082376","28.9783589"
"3167","ŞRJ/13081",,,"AĞAOĞLU MY WORLD EUROPE ÇARŞI OTOPARKI","Ziyagökalp Mahallesi Ağaoğlu My World Europe Caddesi Karacaoğlan Sokağı Başakşehir / İSTANBUL","0","13","41.0656846","28.7768784"
"3168","ŞRJ/13521",,,"Bİ MOLA ÇİFTALAN","Çiftalan Köyü Mahallesi Kırkmerdiven Göleti Sokağı Eyüpsultan / İSTANBUL","0","165","41.2360786","28.9077152"
"3169","ŞRJ/13526",,,"34-İSTANBUL-BİMOLA-ODAYERİ","Çiftalan Mahallesi Kuzey Marmara Otoyolu Caddesi Eyüpsultan / İSTANBUL","0","89","41.2367","28.8564"
"3170","ŞRJ/6712",,,"Divan Rezidans G Tower","Bağlar Mahallesi Mimar Sinan Caddesi  No:33/1 Bağcılar / İSTANBUL","0","171","41.0082376","28.9783589"
"3171","ŞRJ/10682",,,"Zorlu Center","Levazım Mahallesi Koru Sokağı  No:2 Beşiktaş / İSTANBUL","0","171","41.0669934","29.0155549"
"3172","ŞRJ/13539",,,"EMİNEVİM AHENK İSTANBUL","Adnan Kahveci Mahallesi Kurtuluş Caddesi  No:5/A Beylikdüzü / İSTANBUL","0","165","40.9874131","28.6256939"
"3173","ŞRJ/13544",,,"Demir Country 1","Kavaklı Mahallesi Yeşilyurt Caddesi  No:15/3 Beylikdüzü / İSTANBUL","0","124","40.98325","28.6584012"
"3174","ŞRJ/13545",,,"Demir Country 2","Kavaklı Mahallesi Yeşilyurt Caddesi  No:24/1 Beylikdüzü / İSTANBUL","0","124","40.98325","28.6584012"
"3175","ŞRJ/13071",,,"GIOev - Wyndham Grand Güneşli","Basın Ekspres Mahallesi Yavuz Sultan Selim Caddesi  No:1-3 Bağcılar / İSTANBUL","0","72","41.0386605","28.8290922"
"3176","ŞRJ/13568",,,"İŞMER KULELER İSTANBUL","Levent Mahallesi Meltem Sokağı  No:10  İş Kuleleri Beşiktaş / İSTANBUL","0","50","41.0826599","29.0121675"
"3177","ŞRJ/13581",,,"KALE ART BAHÇELİEVLER","Kocasinan Merkez Mahallesi Ordu Caddesi  No:37-39 Bahçelievler / İSTANBUL","0","10","41.0104848","28.8456858"
"3178","ŞRJ/11805",,,"Prota Depo AC","Hürriyet Mahallesi Sağlam Sokağı  No:37 /B Kağıthane / İSTANBUL","0","120","41.0082376","28.9783589"
"3179","ŞRJ/9454",,,"Esem Elektronik AC","Maslak Mahallesi Atatürk Organize Sanayi Caddesi 36. Sokağı  No:1491 Sarıyer / İSTANBUL","0","95","41.0082376","28.9783589"
"3180","ŞRJ/7355",,,"Kiptaş Konutları A4 Blok","Güzeltepe Mahallesi  No:a4 Eyüpsultan / İSTANBUL","0","159","41.195679","29.0534138"
"3181","ŞRJ/11086",,,"Otojet - Seyranşehir Toplu Konutları","Kayabaşı Mahallesi Söğütözü Sokağı Başakşehir / İSTANBUL","0","110","41.0082376","28.9783589"
"3182","ŞRJ/5274",,,"Turk Telekom Levent Binasi","Levent Mahallesi Meltem Sokağı  No:2 Beşiktaş / İSTANBUL","0","40","41.0818288","29.0183512"
"3183","ŞRJ/11425",,,"Türk Telekom İstanbul Bölge Müdürlüğü (Etiler)","Akatlar Mahallesi Prof. Dr. Kaya Çilingiroğlu Caddesi  No:10  Etiler Beşiktaş / İSTANBUL","0","40","41.0649181","29.0088436"
"3184","ŞRJ/11235",,,"Atatürk Kültür Merkezi Otoparkı","Gümüşsuyu Mahallesi Miralay Şefik Bey Sokağı  No:19 Beyoğlu / İSTANBUL","0","40","41.0380307","28.9890886"
"3185","ŞRJ/11727",,,"ROUTE İSTANBUL REZİDANCE","Kısım Mahallesi  No:6  E-5 Yan Yol Bakırköy / İSTANBUL","0","119","41.0503816","28.8925179"
"3186","ŞRJ/1998",,,"BOYPAŞ SİLİVRİ","Değirmenköy Mahallesi Derman Sokağı  No:5  Kınıklı Silivri / İSTANBUL","0","53","41.073678","28.247868"
"3187","ŞRJ/6966",,,"ISPARTAKULE OLİMPOS SİTESİ","Tahtakale Mahallesi Faruk Nafiz Çamlıbel Caddesi Kar Çiçeği Sokağı  No:1 /10 Avcılar / İSTANBUL","0","165","41.0656384","28.7119721"
"3188","ŞRJ/3504",,,"SEAPEARL ATAKÖY","Ataköy 2-5-6. Kısım Mahallesi Rauf Orbay Caddesi  No:1 Bakırköy / İSTANBUL","0","165","40.9754044","28.8529445"
"3189","ŞRJ/13655",,,"MABEYN MARMARA","Marmara Mahallesi 107 Sokağı  No:15 Beylikdüzü / İSTANBUL","0","165","40.978635","28.6708392"
"3190","ŞRJ/13657",,,"ADATEPE HASBAHÇE SİTESİ A BLOK","Nurtepe Mahallesi Irmak Sokağı  No:1-3 Kağıthane / İSTANBUL","0","165","41.0778697","28.9647813"
"3191","ŞRJ/9970",,,"BİZİM EVLER 10 SİTESİ","Tahtakale Mahallesi Ziya Gökalp Caddesi  No:15/1 Avcılar / İSTANBUL","0","165","41.0612647","28.7034458"
"3192","ŞRJ/9973",,,"BİZİM EVLER 9 SİTESİ","Tahtakale Mahallesi Ilgın Çiçeği Sokağı  No:2/3/1 Avcılar / İSTANBUL","0","165","41.0614367","28.7033732"
"3193","ŞRJ/8135",,,"KYM YAPI ESMER SİTESİ","Kavaklı Mahallesi Demokrasi Caddesi Füsun Sokağı  No:11 Büyükçekmece / İSTANBUL","0","165","40.9770173","28.6313011"
"3194","ŞRJ/10091",,,"ŞARJON ZEYTİNBURNU BELEDİYESİ BELGRADKAPI-1 ŞARJ İSTASYONU","Kazlıçeşme Mahallesi Belgrat Kapı Yolu Sokağı  No:7 Zeytinburnu / İSTANBUL","0","135","40.9963713","28.9095699"
"3195","ŞRJ/10117",,,"PAKSU OTOPARK AC-1, AC-2, AC-3, AC-4","Mehmet Nesim Özmen Mahallesi Zafer Caddesi  No:1/1 Güngören / İSTANBUL","0","22","41.012593","28.8833276"
"3196","ŞRJ/2861",,,"EMİNTAŞ DAVUTPAŞA SANAYİ SİTESİ AC-1, AC-2","Maltepe Mahallesi Davutpaşa Caddesi  No:101 Zeytinburnu / İSTANBUL","0","22","41.0203678","28.9141234"
"3197","ŞRJ/10126",,,"AVLU 34 AVM DC-1, AC-1, AC-2, AC-3, AC-4","Arnavutköy Merkez Mahallesi 23 Nisan Caddesi  No:1 Arnavutköy / İSTANBUL","0","22","41.1834519","28.7351034"
"3198","ŞRJ/10138",,,"Etiler Garaj Oto Yıkama","Etiler Mahallesi Cengiz Topel Caddesi  No:29/A Beşiktaş / İSTANBUL","0","154","41.0476252","28.9847108"
"3199","ŞRJ/10144",,,"ŞARJON ZEYTİNBURNU BELEDİYESİ BELGRADKAPI-2 ŞARJ İSTASYONU","Kazlıçeşme Mahallesi Belgrat Kapı Yolu Sokağı  No:7 Zeytinburnu / İSTANBUL","0","135","40.9963713","28.9095699"
"3200","ŞRJ/10149",,,"Auto Destek, Bahçelievler","Yenibosna Merkez Mahallesi 1 Emlak Asena Sokağı  No:9 Bahçelievler / İSTANBUL","0","56","41.0131572","28.8103858"
"3201","ŞRJ/6789",,,"GRAND HOTEL AVCILAR","Gümüşpala Mahallesi D100 Kuzey Yanyolu Caddesi  No:66 Avcılar / İSTANBUL","0","165","40.9776239","28.7421211"
"3202","ŞRJ/6958",,,"HEP İSTANBULEVLERİ","Zafer Mahallesi  No:54/58 Esenyurt / İSTANBUL","0","165","41.0089672","28.6815836"
"3203","ŞRJ/7164",,,"BİZİM EVLER 1 SİTESİ","Firüzköy Mahallesi Avcılar / İSTANBUL","0","165","41.0639572","28.7044429"
"3204","ŞRJ/7162",,,"TJK VELİEFENDİ HİPODROMU","Osmaniye Mahallesi Bakırköy / İSTANBUL","0","165","40.9865607","28.8875399"
"3205","ŞRJ/9472",,,"İSTANBUL ENERJİ YENİKAPI OPET","Aksaray Mahallesi Namık Kemal Caddesi  No:80 Fatih / İSTANBUL","0","165","41.0037527","28.9500129"
"3206","ŞRJ/9161",,,"YALI ATAKÖY KONUT SİTESİ","Ataköy 2/5/6 Mahallesi Rauf Orbey Caddesi  No:4/1/2 Bakırköy / İSTANBUL","0","165","40.8944622","29.2190018"
"3207","ŞRJ/10157",,,"Asmalı Bahçe AC (4,5)","Bahçeşehir 1. Kısım Mahallesi G-3006 Caddesi  No:5-A Başakşehir / İSTANBUL","0","118","40.9887349","29.0328459"
"3208","ŞRJ/2817",,,"34- ESENLER-ORUÇREİS-KARAVİL","Oruçreis Mahallesi Vadi Caddesi  No:3  Giyimkent Sitesi Esenler / İSTANBUL","0","89","41.06711","28.8704362"
"3209","ŞRJ/234",,,"KULEDİBİ KATLI OTOPARKI","Şahkulu Mahallesi İlk Belediye Caddesi  No:8 Beyoğlu / İSTANBUL","0","139","41.0272467","28.9726169"
"3210","ŞRJ/9627",,,"Vizyon Koleji Beylikdüzü","Marmara Mahallesi  No:239 Beylikdüzü / İSTANBUL","0","54","40.9810848","28.6725603"
"3211","ŞRJ/9628",,,"Vizyon Koleji Başakşehir","Yenibahar Mahallesi Deniz Caddesi  No:1A/4234 Başakşehir / İSTANBUL","0","54","41.0680191","28.6765649"
"3212","ŞRJ/6069",,,"Florance Nightingale Hastanesi Gayrettepe DC","Gayrettepe Mahallesi Cemil Aslan Güder Sokağı  No:8 Beşiktaş / İSTANBUL","0","68","41.0631179","29.0042384"
"3213","ŞRJ/10192",,,"ŞARJON ZEYTİNBURNU BELEDİYESİ KAZLIÇEŞME SANAT OTOPARKI ŞARJ İSTASYONU","Kazlıçeşme Mahallesi Abay Caddesi  No:165 Zeytinburnu / İSTANBUL","0","135","40.987278","28.9080561"
"3214","ŞRJ/10193",,,"Bulvar İstanbul","Başakşehir Mahallesi İshakpaşa Sokağı Başakşehir / İSTANBUL","0","154","40.9386068","29.3663327"
"3215","ŞRJ/10217",,,"İSTANBUL ÜNİVERSİTESİ-CERRAHPAŞA ORMAN FAKÜLTESİ","Bahçeköy Merkez Mahallesi  No:2  Orman Fakültesi Sarıyer / İSTANBUL","0","126","41.1758884","28.9902716"
"3216","ŞRJ/10221",,,"İSTANBUL ÜNİVERSİTESİ-CERRAHPAŞA TEKNOKENT","Üniversite Mahallesi  İü Avcılar Yerleşkesi Avcılar / İSTANBUL","0","126","40.989464","28.7242816"
"3217","ŞRJ/8904",,,"GİYİMKENT YÖNETİM BİNASI OTOPARKI","Oruçreis Mahallesi İdris Nebi Caddesi Giyimkent Sokağı Esenler / İSTANBUL","0","13","41.0697891","28.8711911"
"3218","ŞRJ/10223",,,"Perlavista AVM","Adnan Kahveci Mahallesi  No:116 Beylikdüzü / İSTANBUL","0","171","41.0158976","28.6275615"
"3219","ŞRJ/10290",,,"Bizim Evler 6 Metro","Tahtakale Mahallesi Avcılar / İSTANBUL","0","154","41.0626177","28.7087665"
"3220","ŞRJ/10305",,,"NUROL PLAZA - DC","Maslak Mahallesi Büyükdere Caddesi  No:255 Sarıyer / İSTANBUL","0","165","41.0082376","28.9783589"
"3221","ŞRJ/10313",,,"TSYD","Levent Caddesi  No:51 Beşiktaş / İSTANBUL","0","53","41.0795288","29.0205518"
"3222","ŞRJ/10314",,,"ASTORŞARJ Zeytinburnu Olivium AVM","Beştelsiz Mahallesi Prof. Muammer Aksoy Caddesi  No:30 Zeytinburnu / İSTANBUL","0","17","40.9953045","28.9097746"
"3223","ŞRJ/10337",,,"Nar Uzman Oto Servis","Mimar Sinan Merkez Mahallesi İskele Caddesi  No:28 Büyükçekmece / İSTANBUL","0","171","40.9104478","29.191287"
"3224","ŞRJ/10354",,,"ETİLER GARAJ ARAÇ BAKIM YIKAMA UYGULAMA MERKEZİ","Etiler Mahallesi Cengiz Topel Caddesi  No:29/A Beşiktaş / İSTANBUL","0","50","41.086721","29.035833"
"3225","ŞRJ/3639",,,"ŞİRAZEN DÖNER KEBAP","Bağlar Mahallesi Yavuz Sultan Selim Caddesi  No:BODRUM KAT DÜKKAN Bağcılar / İSTANBUL","0","13","41.026103","28.815712"
"3226","ŞRJ/10356",,,"Bİ MOLA GARİPÇE","Kuzey Marmara Otoyolu Caddesi  Paşaköy  Garipçe Sarıyer / İSTANBUL","0","50","41.210072","29.106903"
"3227","ŞRJ/8152",,,"ÇETSA PARK EVLERİ","Göztepe Mahallesi Orhangazi Caddesi Bağcılar / İSTANBUL","0","165","41.0601264","28.8336756"
"3228","ŞRJ/8134",,,"TOPÇAM KULE EVLERİ","Topçam Mahallesi Vali Recep Yazıcıoğlu 20. Caddesi Merkez / TOKAT","0","165","40.3433323","36.5641559"
"3229","ŞRJ/8515",,,"MNG BLUE BOUTİQUE SİTESİ","Halkalı Merkez Mahallesi Halkalı Caddesi  No:232 Küçükçekmece / İSTANBUL","0","165","41.0277817","28.7910307"
"3230","ŞRJ/6851",,,"1STANBUL EVLERİ ISPARTAKULE 2. ADA","Tahtakale Mahallesi . Caddesi Semt Ayçiçeği Sk Sokağı  No:1/1 Avcılar / İSTANBUL","0","165","41.0609649","28.7093223"
"3231","ŞRJ/10395",,,"Mercedes-Benz Vadi İstanbul","Ayazağa Mahallesi Azerbaycan Caddesi  No:3/C Sarıyer / İSTANBUL","0","56","41.1021676","28.9724453"
"3232","ŞRJ/10396",,,"HSBC Türkiye, Esentepe","Esentepe Mahallesi Büyükdere Caddesi  No:128 Şişli / İSTANBUL","0","56","41.0718981","29.0081662"
"3233","ŞRJ/10174",,,"ISPARTAKULE BİZİMEVLER 4 ÇARŞI","Tahtakale Mahallesi  No:2 Avcılar / İSTANBUL","0","13","41.0612004","28.7049678"
"3234","ŞRJ/10414",,,"Shell Genel Merkez - Garaj","Esentepe Mahallesi Büyükdere Caddesi Salih Tozan Sokağı  No:18  Karamancılar İş Merkezi - 2 Şişli / İSTANBUL","0","140","41.0082376","28.9783589"
"3235","ŞRJ/2434",,,"NEF INISTANBUL TOPKAPI","Maltepe Mahallesi Askeri Fırın Caddesi  No:3B/1 Zeytinburnu / İSTANBUL","0","10","41.0200892","28.9310295"
"3236","ŞRJ/5422",,,"SOLARKENT","Talatpaşa Mahallesi Fatih Sultan Mehmet Caddesi  No:2 Esenyurt / İSTANBUL","0","96","41.0157674","28.6782321"
